	ParticipantName	MediaName	MouseEvent	MouseX	MouseY	GazeX	GazeY	View	AOIMouse	AOIGaze
38	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1248.0	488.0	other		Other
39	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1252.0	483.0	other		Other
40	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1249.0	484.0	other		Other
41	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1260.0	487.0	other		Other
42	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1465.0	394.0	other		Other
43	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1723.0	352.0	other		Other
44	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1881.0	314.0	other		Other
45	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1890.0	316.0	other		Other
46	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1898.0	321.0	other		Other
47	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1905.0	324.0	other		Other
48	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1897.0	320.0	other		Other
49	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1903.0	312.0	other		Other
50	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1905.0	310.0	other		Other
51	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1905.0	317.0	other		Other
52	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1902.0	313.0	other		Other
53	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1896.0	316.0	other		Other
54	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1905.0	324.0	other		Other
55	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1898.0	323.0	other		Other
56	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1894.0	318.0	other		Other
57	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1901.0	315.0	other		Other
58	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1901.0	323.0	other		Other
59	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1903.0	316.0	other		Other
60	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1906.0	312.0	other		Other
61	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1901.0	312.0	other		Other
62	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1883.0	311.0	other		Other
63	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1893.0	318.0	other		Other
64	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1896.0	450.0	other		Other
65	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1907.0	579.0	other		Other
66	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1911.0	580.0	other		Other
67	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1911.0	586.0	other		Other
68	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1909.0	593.0	other		Other
69	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1902.0	598.0	other		Other
70	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1903.0	588.0	other		Other
71	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1925.0	591.0	other		Other
72	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1910.0	596.0	other		Other
73	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1900.0	596.0	other		Other
74	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1913.0	595.0	other		Other
75	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1912.0	593.0	other		Other
76	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1913.0	581.0	other		Other
77	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1897.0	588.0	other		Other
78	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1898.0	577.0	other		Other
79	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1970.0	416.0	other		Other
80	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2015.0	362.0	other		Other
81	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2027.0	368.0	other		Other
82	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2035.0	361.0	other		Other
83	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2029.0	354.0	other		Other
84	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2028.0	365.0	other		Other
85	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2032.0	351.0	other		Other
86	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2026.0	360.0	other		Other
87	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2037.0	356.0	other		Other
88	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2037.0	359.0	other		Other
89	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2034.0	360.0	other		Other
90	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2034.0	376.0	other		Other
91	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2033.0	369.0	other		Other
92	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2033.0	360.0	other		Other
93	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2039.0	362.0	other		Other
94	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2030.0	353.0	other		Other
95	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2040.0	352.0	other		Other
96	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2043.0	362.0	other		Other
97	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2039.0	369.0	other		Other
98	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2029.0	352.0	other		Other
99	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2025.0	357.0	other		Other
100	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2035.0	367.0	other		Other
101	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2035.0	367.0	other		Other
102	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2031.0	369.0	other		Other
103	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2029.0	359.0	other		Other
104	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2024.0	372.0	other		Other
105	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2030.0	356.0	other		Other
106	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2045.0	369.0	other		Other
107	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2032.0	377.0	other		Other
108	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2037.0	364.0	other		Other
109	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2045.0	376.0	other		Other
110	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2084.0	400.0	other		Other
111	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2073.0	395.0	other		Other
112	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2078.0	381.0	other		Other
113	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2073.0	377.0	other		Other
114	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2070.0	392.0	other		Other
115	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2080.0	383.0	other		Other
116	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2074.0	381.0	other		Other
117	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2076.0	381.0	other		Other
118	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2076.0	378.0	other		Other
119	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2077.0	381.0	other		Other
120	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2071.0	393.0	other		Other
121	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2086.0	382.0	other		Other
122	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2070.0	379.0	other		Other
123	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2068.0	379.0	other		Other
124	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2078.0	379.0	other		Other
125	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2078.0	378.0	other		Other
126	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2080.0	381.0	other		Other
127	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2085.0	381.0	other		Other
128	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2061.0	383.0	other		Other
129	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2073.0	380.0	other		Other
130	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2081.0	383.0	other		Other
131	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				2073.0	376.0	other		Other
132	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1951.0	350.0	other		Other
133	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1891.0	338.0	other		Other
134	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1893.0	341.0	other		Other
135	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1896.0	348.0	other		Other
136	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1898.0	340.0	other		Other
137	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1898.0	347.0	other		Other
138	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1912.0	347.0	other		Other
139	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1893.0	339.0	other		Other
140	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1898.0	335.0	other		Other
141	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1905.0	357.0	other		Other
142	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1900.0	354.0	other		Other
143	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1888.0	358.0	other		Other
144	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1865.0	374.0	other		Other
145	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1867.0	358.0	other		Other
146	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1867.0	360.0	other		Other
147	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1869.0	375.0	other		Other
148	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1868.0	371.0	other		Other
149	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1873.0	371.0	other		Other
150	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1869.0	364.0	other		Other
151	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1865.0	360.0	other		Other
152	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1874.0	362.0	other		Other
153	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1871.0	359.0	other		Other
154	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1862.0	364.0	other		Other
155	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1871.0	363.0	other		Other
156	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1871.0	376.0	other		Other
157	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1859.0	368.0	other		Other
158	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1714.0	373.0	other		Other
159	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1498.0	411.0	other		Other
160	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1422.0	427.0	other		Other
161	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1412.0	420.0	other		Other
162	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1426.0	431.0	other		Other
163	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1391.0	397.0	other		Other
164	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1414.0	401.0	other		Other
165	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1385.0	401.0	other		Other
166	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1392.0	396.0	other		Other
167	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1380.0	393.0	other		Other
168	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1375.0	393.0	other		Other
169	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1386.0	396.0	other		Other
170	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1387.0	378.0	other		Other
171	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1374.0	387.0	other		Other
172	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1383.0	391.0	other		Other
173	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1381.0	401.0	other		Other
174	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1387.0	394.0	other		Other
175	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1391.0	389.0	other		Other
176	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1457.0	405.0	other		Other
177	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1473.0	411.0	other		Other
178	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1478.0	398.0	other		Other
179	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1474.0	416.0	other		Other
180	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1472.0	416.0	other		Other
181	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1474.0	410.0	other		Other
182	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1472.0	411.0	other		Other
183	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1472.0	412.0	other		Other
184	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1477.0	404.0	other		Other
185	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1485.0	421.0	other		Other
186	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1475.0	419.0	other		Other
187	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1479.0	409.0	other		Other
188	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1473.0	415.0	other		Other
189	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1478.0	406.0	other		Other
190	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1471.0	410.0	other		Other
191	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1480.0	413.0	other		Other
192	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1402.0	410.0	other		Other
193	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1325.0	408.0	other		Other
194	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1343.0	410.0	other		Other
195	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1326.0	413.0	other		Other
196	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1328.0	413.0	other		Other
197	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1331.0	420.0	other		Other
198	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1327.0	418.0	other		Other
199	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1331.0	425.0	other		Other
200	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1333.0	419.0	other		Other
201	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1339.0	428.0	other		Other
202	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1368.0	529.0	other		Other
203	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
204	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
205	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
206	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
207	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1300.0	710.0	other		Other
208	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1403.0	1018.0	other		Other
209	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1260.0	569.0	other		Other
210	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1243.0	548.0	other		Other
211	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1232.0	527.0	other		Other
212	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1245.0	544.0	other		Other
213	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1236.0	562.0	other		Other
214	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1233.0	559.0	other		Other
215	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1234.0	480.0	other		Other
216	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
217	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1253.0	561.0	other		Other
218	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1246.0	555.0	other		Other
219	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1249.0	546.0	other		Other
220	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1244.0	556.0	other		Other
221	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1238.0	550.0	other		Other
222	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1243.0	560.0	other		Other
223	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1243.0	551.0	other		Other
224	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1253.0	455.0	other		Other
225	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1275.0	420.0	other		Other
226	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1269.0	421.0	other		Other
227	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1277.0	411.0	other		Other
228	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1277.0	416.0	other		Other
229	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1273.0	415.0	other		Other
230	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1279.0	418.0	other		Other
231	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1268.0	425.0	other		Other
232	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1283.0	426.0	other		Other
233	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1277.0	423.0	other		Other
234	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1279.0	417.0	other		Other
235	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1275.0	418.0	other		Other
236	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1271.0	430.0	other		Other
237	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1328.0	406.0	other		Other
238	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1326.0	415.0	other		Other
239	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1327.0	415.0	other		Other
240	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1321.0	427.0	other		Other
241	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1326.0	418.0	other		Other
242	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1330.0	426.0	other		Other
243	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1329.0	412.0	other		Other
244	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1327.0	416.0	other		Other
245	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1325.0	437.0	other		Other
246	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1326.0	418.0	other		Other
247	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1329.0	417.0	other		Other
248	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1321.0	422.0	other		Other
249	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1334.0	416.0	other		Other
250	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1333.0	422.0	other		Other
251	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1331.0	421.0	other		Other
252	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1325.0	419.0	other		Other
253	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1325.0	429.0	other		Other
254	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1324.0	427.0	other		Other
255	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1325.0	419.0	other		Other
256	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1280.0	407.0	other		Other
257	P20	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1079.0	331.0	other		Other
