	ParticipantName	MediaName	MouseEvent	MouseX	MouseY	GazeX	GazeY	View	AOIMouse	AOIGaze
47	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1603.0	684.0	other		Other
48	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1839.0	572.0	other		Other
49	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1847.0	552.0	other		Other
50	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1860.0	557.0	other		Other
51	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1860.0	561.0	other		Other
52	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1863.0	562.0	other		Other
53	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1856.0	560.0	other		Other
54	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1849.0	552.0	other		Other
55	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1857.0	564.0	other		Other
56	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1855.0	551.0	other		Other
57	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1856.0	547.0	other		Other
58	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1845.0	547.0	other		Other
59	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1845.0	551.0	other		Other
60	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1850.0	549.0	other		Other
61	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1844.0	553.0	other		Other
62	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1852.0	545.0	other		Other
63	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1861.0	542.0	other		Other
64	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1861.0	551.0	other		Other
65	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1856.0	550.0	other		Other
66	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1857.0	552.0	other		Other
67	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1852.0	545.0	other		Other
68	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1850.0	556.0	other		Other
69	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1854.0	557.0	other		Other
70	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1820.0	592.0	other		Other
71	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1570.0	746.0	other		Other
72	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1494.0	822.0	other		Other
73	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1485.0	813.0	other		Other
74	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1491.0	808.0	other		Other
75	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1493.0	807.0	other		Other
76	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1485.0	823.0	other		Other
77	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1493.0	803.0	other		Other
78	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1488.0	810.0	other		Other
79	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1487.0	818.0	other		Other
80	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1480.0	806.0	other		Other
81	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1491.0	808.0	other		Other
82	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1470.0	819.0	other		Other
83	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1489.0	806.0	other		Other
84	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1484.0	812.0	other		Other
85	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1494.0	810.0	other		Other
86	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1497.0	819.0	other		Other
87	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1482.0	817.0	other		Other
88	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1503.0	815.0	other		Other
89	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1491.0	817.0	other		Other
90	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1470.0	878.0	other		Other
91	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
92	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
93	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
94	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
95	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				619.0	601.0	other		Other
96	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				601.0	364.0	other		Other
97	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				600.0	393.0	other		Other
98	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				585.0	363.0	other		Other
99	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				608.0	389.0	other		Other
100	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				588.0	365.0	other		Other
101	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				589.0	373.0	other		Other
102	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				595.0	357.0	other		Other
103	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				577.0	391.0	other		Other
104	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
105	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				666.0	415.0	other		Other
106	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				667.0	421.0	other		Other
107	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				664.0	422.0	other		Other
108	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				638.0	386.0	other		Other
109	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				635.0	381.0	other		Other
110	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				644.0	377.0	other		Other
111	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				633.0	374.0	other		Other
112	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				641.0	372.0	other		Other
113	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				644.0	378.0	other		Other
114	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				641.0	380.0	other		Other
115	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				635.0	378.0	other		Other
116	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				634.0	380.0	other		Other
117	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				640.0	372.0	other		Other
118	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				641.0	367.0	other		Other
119	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				635.0	364.0	other		Other
120	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				625.0	386.0	other		Other
121	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				629.0	382.0	other		Other
122	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				616.0	390.0	other		Other
123	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				618.0	386.0	other		Other
124	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				610.0	389.0	other		Other
125	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				621.0	385.0	other		Other
126	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				627.0	393.0	other		Other
127	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				627.0	392.0	other		Other
128	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				626.0	385.0	other		Other
129	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				613.0	395.0	other		Other
130	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				608.0	398.0	other		Other
131	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				605.0	394.0	other		Other
132	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				612.0	394.0	other		Other
133	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				665.0	380.0	other		Other
134	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				672.0	386.0	other		Other
135	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				664.0	378.0	other		Other
136	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				652.0	380.0	other		Other
137	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				656.0	377.0	other		Other
138	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				654.0	387.0	other		Other
139	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				656.0	386.0	other		Other
140	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				665.0	388.0	other		Other
141	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				665.0	390.0	other		Other
142	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				666.0	377.0	other		Other
143	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				666.0	377.0	other		Other
144	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				663.0	385.0	other		Other
145	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				675.0	388.0	other		Other
146	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				669.0	390.0	other		Other
147	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				661.0	406.0	other		Other
148	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				661.0	393.0	other		Other
149	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				662.0	392.0	other		Other
150	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				675.0	397.0	other		Other
151	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				669.0	386.0	other		Other
152	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				661.0	382.0	other		Other
153	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				658.0	383.0	other		Other
154	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				666.0	387.0	other		Other
155	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				669.0	384.0	other		Other
156	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				669.0	381.0	other		Other
157	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				668.0	385.0	other		Other
158	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				665.0	385.0	other		Other
159	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				666.0	384.0	other		Other
160	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				670.0	387.0	other		Other
161	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				671.0	396.0	other		Other
162	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				669.0	389.0	other		Other
163	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				666.0	382.0	other		Other
164	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				673.0	382.0	other		Other
165	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				674.0	375.0	other		Other
166	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				659.0	387.0	other		Other
167	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				633.0	381.0	other		Other
168	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				645.0	393.0	other		Other
169	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				645.0	390.0	other		Other
170	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				640.0	384.0	other		Other
171	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				635.0	383.0	other		Other
172	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				644.0	381.0	other		Other
173	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				642.0	384.0	other		Other
174	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				643.0	386.0	other		Other
175	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				641.0	382.0	other		Other
176	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				637.0	381.0	other		Other
177	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				640.0	389.0	other		Other
178	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				657.0	395.0	other		Other
179	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				640.0	383.0	other		Other
180	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				633.0	390.0	other		Other
181	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				649.0	392.0	other		Other
182	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				649.0	388.0	other		Other
183	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				645.0	388.0	other		Other
184	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				644.0	384.0	other		Other
185	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				632.0	395.0	other		Other
186	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				656.0	391.0	other		Other
187	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				697.0	380.0	other		Other
188	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				699.0	384.0	other		Other
189	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				717.0	374.0	other		Other
190	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				699.0	386.0	other		Other
191	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				681.0	390.0	other		Other
192	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				697.0	390.0	other		Other
193	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				704.0	392.0	other		Other
194	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				700.0	386.0	other		Other
195	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				694.0	376.0	other		Other
196	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				702.0	380.0	other		Other
197	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				697.0	383.0	other		Other
198	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				703.0	388.0	other		Other
199	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				686.0	382.0	other		Other
200	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				692.0	393.0	other		Other
201	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				687.0	381.0	other		Other
202	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				699.0	386.0	other		Other
203	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				702.0	380.0	other		Other
204	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				692.0	392.0	other		Other
205	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				697.0	383.0	other		Other
206	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				693.0	390.0	other		Other
207	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				702.0	388.0	other		Other
208	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				702.0	388.0	other		Other
209	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				696.0	394.0	other		Other
210	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				702.0	383.0	other		Other
211	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				694.0	397.0	other		Other
212	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				706.0	391.0	other		Other
213	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				694.0	389.0	other		Other
214	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				692.0	392.0	other		Other
215	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				688.0	393.0	other		Other
216	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				686.0	396.0	other		Other
217	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				704.0	389.0	other		Other
218	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				700.0	395.0	other		Other
219	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				694.0	380.0	other		Other
220	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				689.0	377.0	other		Other
221	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				690.0	390.0	other		Other
222	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				692.0	398.0	other		Other
223	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				692.0	383.0	other		Other
224	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				683.0	386.0	other		Other
225	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				692.0	387.0	other		Other
226	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				686.0	381.0	other		Other
227	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				691.0	384.0	other		Other
228	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				685.0	390.0	other		Other
229	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				695.0	370.0	other		Other
230	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				756.0	887.0	other		Other
231	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				917.0	1210.0	other		Other
232	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				802.0	563.0	other		Other
233	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				766.0	396.0	other		Other
234	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				747.0	397.0	other		Other
235	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				752.0	396.0	other		Other
236	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				754.0	386.0	other		Other
237	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				745.0	394.0	other		Other
238	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				758.0	388.0	other		Other
239	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				768.0	403.0	other		Other
240	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				751.0	399.0	other		Other
241	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				755.0	394.0	other		Other
242	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				753.0	398.0	other		Other
243	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				755.0	403.0	other		Other
244	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				751.0	397.0	other		Other
245	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				759.0	395.0	other		Other
246	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				757.0	388.0	other		Other
247	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				757.0	402.0	other		Other
248	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				761.0	406.0	other		Other
249	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				772.0	534.0	other		Other
250	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
251	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
252	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
253	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
254	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
255	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
256	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				744.0	492.0	other		Other
257	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				725.0	356.0	other		Other
258	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				732.0	357.0	other		Other
259	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				740.0	356.0	other		Other
260	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				737.0	355.0	other		Other
261	P19	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				743.0	356.0	other		Other
