	ParticipantName	MediaName	MouseEvent	MouseX	MouseY	GazeX	GazeY	View	AOIMouse	AOIGaze
34	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1273.0	597.0	other		Other
35	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1247.0	596.0	other		Other
36	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1086.0	515.0	other		Other
37	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				908.0	458.0	other		Other
38	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				742.0	402.0	other		Other
39	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				741.0	412.0	other		Other
40	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				724.0	409.0	other		Other
41	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				733.0	408.0	other		Other
42	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				730.0	409.0	other		Other
43	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				734.0	400.0	other		Other
44	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				728.0	410.0	other		Other
45	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				736.0	402.0	other		Other
46	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				736.0	399.0	other		Other
47	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				816.0	426.0	other		Other
48	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				821.0	421.0	other		Other
49	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				809.0	420.0	other		Other
50	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				809.0	426.0	other		Other
51	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				820.0	422.0	other		Other
52	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				820.0	419.0	other		Other
53	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				815.0	433.0	other		Other
54	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				809.0	424.0	other		Other
55	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				810.0	421.0	other		Other
56	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				843.0	455.0	other		Other
57	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				847.0	447.0	other		Other
58	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				841.0	459.0	other		Other
59	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				850.0	468.0	other		Other
60	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				843.0	469.0	other		Other
61	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				846.0	454.0	other		Other
62	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				842.0	459.0	other		Other
63	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				848.0	460.0	other		Other
64	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				847.0	466.0	other		Other
65	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				848.0	466.0	other		Other
66	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				850.0	463.0	other		Other
67	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				850.0	474.0	other		Other
68	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				849.0	459.0	other		Other
69	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				844.0	482.0	other		Other
70	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				968.0	469.0	other		Other
71	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1139.0	509.0	other		Other
72	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1280.0	536.0	other		Other
73	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1374.0	556.0	other		Other
74	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1359.0	548.0	other		Other
75	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1369.0	557.0	other		Other
76	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1367.0	563.0	other		Other
77	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1364.0	565.0	other		Other
78	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1356.0	565.0	other		Other
79	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1361.0	567.0	other		Other
80	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1355.0	568.0	other		Other
81	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1364.0	563.0	other		Other
82	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1365.0	549.0	other		Other
83	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1360.0	566.0	other		Other
84	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1356.0	556.0	other		Other
85	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1354.0	559.0	other		Other
86	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1357.0	569.0	other		Other
87	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1357.0	556.0	other		Other
88	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1358.0	560.0	other		Other
89	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1353.0	562.0	other		Other
90	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1358.0	558.0	other		Other
91	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1360.0	570.0	other		Other
92	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1359.0	572.0	other		Other
93	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1360.0	572.0	other		Other
94	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1275.0	577.0	other		Other
95	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1297.0	566.0	other		Other
96	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1286.0	575.0	other		Other
97	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1287.0	574.0	other		Other
98	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1297.0	577.0	other		Other
99	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1297.0	565.0	other		Other
100	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1289.0	559.0	other		Other
101	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1290.0	566.0	other		Other
102	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1284.0	570.0	other		Other
103	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1285.0	584.0	other		Other
104	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1286.0	574.0	other		Other
105	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1263.0	605.0	other		Other
106	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1252.0	772.0	other		Other
107	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1252.0	753.0	other		Other
108	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1246.0	775.0	other		Other
109	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1248.0	783.0	other		Other
110	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1251.0	788.0	other		Other
111	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1251.0	768.0	other		Other
112	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1255.0	790.0	other		Other
113	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1240.0	799.0	other		Other
114	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1248.0	784.0	other		Other
115	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1249.0	790.0	other		Other
116	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1248.0	772.0	other		Other
117	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				1203.0	789.0	other		Other
118	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				983.0	752.0	other		Other
119	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				956.0	762.0	other		Other
120	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				951.0	758.0	other		Other
121	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				956.0	771.0	other		Other
122	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				961.0	779.0	other		Other
123	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				958.0	768.0	other		Other
124	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				963.0	770.0	other		Other
125	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				954.0	784.0	other		Other
126	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				959.0	787.0	other		Other
127	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				950.0	764.0	other		Other
128	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				954.0	763.0	other		Other
129	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				963.0	762.0	other		Other
130	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				954.0	784.0	other		Other
131	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				953.0	787.0	other		Other
132	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				959.0	754.0	other		Other
133	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				949.0	788.0	other		Other
134	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				949.0	790.0	other		Other
135	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				953.0	788.0	other		Other
136	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				958.0	801.0	other		Other
137	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				942.0	802.0	other		Other
138	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				943.0	802.0	other		Other
139	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				960.0	793.0	other		Other
140	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				945.0	786.0	other		Other
141	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				991.0	807.0	other		Other
142	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				946.0	800.0	other		Other
143	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				879.0	803.0	other		Other
144	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				678.0	757.0	other		Other
145	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				651.0	776.0	other		Other
146	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				663.0	783.0	other		Other
147	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				663.0	784.0	other		Other
148	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				661.0	783.0	other		Other
149	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				659.0	783.0	other		Other
150	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				649.0	782.0	other		Other
151	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				659.0	785.0	other		Other
152	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				639.0	775.0	other		Other
153	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				649.0	774.0	other		Other
154	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				661.0	758.0	other		Other
155	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				642.0	780.0	other		Other
156	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				662.0	807.0	other		Other
157	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				686.0	823.0	other		Other
158	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				699.0	817.0	other		Other
159	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				699.0	818.0	other		Other
160	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				684.0	810.0	other		Other
161	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				696.0	818.0	other		Other
162	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				687.0	822.0	other		Other
163	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				683.0	804.0	other		Other
164	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				673.0	803.0	other		Other
165	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				701.0	833.0	other		Other
166	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				685.0	814.0	other		Other
167	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				698.0	804.0	other		Other
168	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				688.0	819.0	other		Other
169	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				696.0	822.0	other		Other
170	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				769.0	801.0	other		Other
171	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				760.0	794.0	other		Other
172	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				752.0	798.0	other		Other
173	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				748.0	801.0	other		Other
174	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				767.0	806.0	other		Other
175	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				761.0	789.0	other		Other
176	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				760.0	789.0	other		Other
177	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				751.0	826.0	other		Other
178	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				764.0	807.0	other		Other
179	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				755.0	817.0	other		Other
180	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				751.0	828.0	other		Other
181	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				772.0	813.0	other		Other
182	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				765.0	801.0	other		Other
183	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				741.0	782.0	other		Other
184	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				703.0	442.0	other		Other
185	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				687.0	273.0	other		Other
186	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				685.0	329.0	other		Other
187	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				673.0	312.0	other		Other
188	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				675.0	318.0	other		Other
189	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				685.0	316.0	other		Other
190	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				690.0	311.0	other		Other
191	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				684.0	312.0	other		Other
192	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				686.0	316.0	other		Other
193	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				682.0	315.0	other		Other
194	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				685.0	285.0	other		Other
195	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				682.0	290.0	other		Other
196	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				681.0	321.0	other		Other
197	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				637.0	303.0	other		Other
198	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				609.0	307.0	other		Other
199	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				609.0	304.0	other		Other
200	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				615.0	310.0	other		Other
201	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				603.0	315.0	other		Other
202	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				605.0	318.0	other		Other
203	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				613.0	317.0	other		Other
204	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				613.0	325.0	other		Other
205	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				609.0	322.0	other		Other
206	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				612.0	321.0	other		Other
207	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				607.0	326.0	other		Other
208	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				600.0	312.0	other		Other
209	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				618.0	314.0	other		Other
210	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				608.0	351.0	other		Other
211	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				606.0	347.0	other		Other
212	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				616.0	342.0	other		Other
213	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				656.0	358.0	other		Other
214	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				636.0	350.0	other		Other
215	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				645.0	362.0	other		Other
216	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				655.0	348.0	other		Other
217	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				649.0	331.0	other		Other
218	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				642.0	334.0	other		Other
219	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				642.0	324.0	other		Other
220	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				642.0	310.0	other		Other
221	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				655.0	320.0	other		Other
222	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				650.0	328.0	other		Other
223	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				646.0	328.0	other		Other
224	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				650.0	330.0	other		Other
225	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				648.0	322.0	other		Other
226	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				717.0	324.0	other		Other
227	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				709.0	330.0	other		Other
228	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				709.0	325.0	other		Other
229	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				706.0	330.0	other		Other
230	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				714.0	325.0	other		Other
231	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				715.0	330.0	other		Other
232	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				703.0	320.0	other		Other
233	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				707.0	327.0	other		Other
234	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				709.0	323.0	other		Other
235	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				714.0	323.0	other		Other
236	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				712.0	326.0	other		Other
237	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				713.0	323.0	other		Other
238	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				710.0	326.0	other		Other
239	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				708.0	331.0	other		Other
240	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				708.0	322.0	other		Other
241	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				707.0	330.0	other		Other
242	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				711.0	328.0	other		Other
243	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				707.0	336.0	other		Other
244	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
245	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
246	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
247	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
248	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
249	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
250	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
251	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
252	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				621.0	420.0	other		Other
253	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				629.0	324.0	other		Other
254	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				631.0	313.0	other		Other
255	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				628.0	315.0	other		Other
256	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				629.0	318.0	other		Other
257	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				632.0	313.0	other		Other
258	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				635.0	303.0	other		Other
259	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage				632.0	312.0	other		Other
260	P08	http://blascheck.dataindesign.sorenknudsen.com/dvs/?page=landingPage						other		Other
